-9.873648,2466315.340528
-9.873037,4220154.540810
-9.872426,4859278.294114
-9.871815,4389422.211641
-9.871204,4224168.401017
-9.870593,2463570.764641
-9.869982,611061.049476
-9.869371,4281998.608972
-9.868760,8033021.252147
-9.868149,10729473.377134
-9.867538,12229507.429939
-9.866927,11094968.664016
-9.866316,8629842.554819
-9.865705,4484690.435911
-9.865094,1978317.458480
-9.864482,4559190.026568
-9.863871,7278436.869935
-9.863260,9146197.398936
-9.862649,8902814.769574
-9.862038,7315118.062717
-9.861427,4978070.470980
-9.860816,3756740.229909
-9.860205,4106728.279084
-9.859594,3387364.062254
-9.858983,2399432.339757
-9.858372,1706578.829005
-9.857761,703522.510018
-9.857150,703028.123616
-9.856539,2142510.100247
-9.855927,2086855.708166
-9.855316,2041377.313726
-9.854705,2244489.348895
-9.854094,2235647.971888
-9.853483,2118385.018433
-9.852872,2005913.404064
-9.852261,1046433.614766
-9.851650,1186890.402675
-9.851039,1705304.203144
-9.850428,2217822.725174
-9.849817,1963547.934847
-9.849206,2684206.466337
-9.848595,2393900.993249
-9.847984,1700810.585921
-9.847373,1515101.038469
-9.846761,1921088.208257
-9.846150,2078936.371718
-9.845539,2760122.105484
-9.844928,2348843.586381
-9.844317,1713593.850075
-9.843706,1696745.703647
-9.843095,992008.503983
-9.842484,759072.764858
-9.841873,134563.402811
-9.841262,852739.700038
-9.840651,746388.127761
-9.840040,1075294.286815
-9.839429,1035587.223561
-9.838818,500434.155992
-9.838206,337805.728757
-9.837595,496191.527972
-9.836984,1426434.540381
-9.836373,2402191.651718
-9.835762,2481798.480187
-9.835151,3272661.641602
-9.834540,3967336.903186
-9.833929,3050977.518861
-9.833318,3239437.308761
-9.832707,3335768.532069
-9.832096,3440681.579088
-9.831485,4450719.062121
-9.830874,4820355.295071
-9.830263,5723091.441609
-9.829652,6998432.518374
-9.829040,7890057.586472
-9.828429,9096429.573720
-9.827818,8801979.573495
-9.827207,7513411.328654
-9.826596,7500675.724199
-9.825985,6178796.032163
-9.825374,4544359.327208
-9.824763,4380243.860898
-9.824152,5716213.275306
-9.823541,7091969.271051
-9.822930,7595434.587200
-9.822319,7610130.269986
-9.821708,7332704.686111
-9.821097,5904392.314273
-9.820485,4787838.544944
-9.819874,4202814.346745
-9.819263,3705294.030955
-9.818652,3830705.028919
-9.818041,4816484.320513
-9.817430,3912300.590688
-9.816819,4275640.672283
-9.816208,4426686.115436
-9.815597,3705999.194557
-9.814986,3713046.112551
-9.814375,2773973.570598
-9.813764,3490835.963075
-9.813153,3039782.913142
-9.812542,1983906.025886
-9.811931,1030070.097544
-9.811319,1075904.740215
-9.810708,2332323.824928
-9.810097,4053986.834973
-9.809486,5545767.073420
-9.808875,6913392.475520
-9.808264,8708399.432540
-9.807653,9467662.830474
-9.807042,10014449.912127
-9.806431,9330680.471751
-9.805820,7654786.273425
-9.805209,5186469.549913
-9.804598,4265731.206478
-9.803987,6481232.524273
-9.803376,9984710.988500
-9.802764,11804704.853179
-9.802153,12580656.660383
-9.801542,12320027.088720
-9.800931,9105109.366383
-9.800320,7333578.912792
-9.799709,4984460.184998
-9.799098,4743793.391734
-9.798487,5534623.953529
-9.797876,6223746.661036
-9.797265,6898714.593466
-9.796654,7384692.127010
-9.796043,7608109.551686
-9.795432,6337190.017983
-9.794821,4987120.385237
-9.794210,3672342.099095
-9.793598,3813409.486578
-9.792987,3344209.318365
-9.792376,3310607.804303
-9.791765,3325600.383213
-9.791154,2959072.548187
-9.790543,2542268.853682
-9.789932,1292659.203673
-9.789321,2037272.963145
-9.788710,2693065.676449
-9.788099,4181828.674034
-9.787488,4257709.609096
-9.786877,4553578.220642
-9.786266,4038871.224598
-9.785655,3244824.345145
-9.785044,2294478.843383
-9.784432,4620641.628746
-9.783821,6770572.149139
-9.783210,9938536.621191
-9.782599,11750847.057076
-9.781988,12299811.688687
-9.781377,11984532.576263
-9.780766,9646533.680890
-9.780155,7360752.692106
-9.779544,4563817.656876
-9.778933,5055914.364542
-9.778322,6110434.781966
-9.777711,7699022.074259
-9.777100,8401506.583794
-9.776489,8745495.799390
-9.775877,7576809.856348
-9.775266,6638961.309158
-9.774655,5773131.331724
-9.774044,4743132.753826
-9.773433,4411778.806660
-9.772822,4599090.306276
-9.772211,4451677.614005
-9.771600,5137033.283030
-9.770989,5567605.394907
-9.770378,5434569.440132
-9.769767,5668593.966742
-9.769156,5552218.341252
-9.768545,4840171.189587
-9.767934,4192128.864047
-9.767323,3508695.008064
-9.766711,3389128.671082
-9.766100,2584470.837992
-9.765489,2527734.380993
-9.764878,1746619.266480
-9.764267,1801430.019578
-9.763656,2566423.276415
-9.763045,3844051.042531
-9.762434,5687650.111568
-9.761823,5464619.264154
-9.761212,5630739.142477
-9.760601,4656387.460504
-9.759990,4094241.721001
-9.759379,3333822.546830
-9.758768,3939138.990903
-9.758156,4911997.149298
-9.757545,6252692.816903
-9.756934,6641136.946579
-9.756323,6937002.916676
-9.755712,6489727.425871
-9.755101,5517818.616772
-9.754490,5167559.545333
-9.753879,5262353.250773
-9.753268,5209059.951074
-9.752657,5601981.493786
-9.752046,6033953.750112
-9.751435,7329178.320893
-9.750824,7275915.412523
-9.750213,7861008.007602
-9.749602,7798566.323581
-9.748990,8170052.768738
-9.748379,8432476.226723
-9.747768,8498056.715799
-9.747157,8498607.753067
-9.746546,9509042.355144
-9.745935,9650356.762640
-9.745324,10116328.693643
-9.744713,10785423.180363
-9.744102,11215789.734261
-9.743491,11279819.501405
-9.742880,10986017.648907
-9.742269,10843047.967781
-9.741658,11122407.285314
-9.741047,10407527.935496
-9.740435,10826713.758634
-9.739824,10779171.815259
-9.739213,10280530.364056
-9.738602,9726979.157253
-9.737991,9394244.013425
-9.737380,9667537.386955
-9.736769,9724684.096607
-9.736158,9804131.345492
-9.735547,10039786.621072
-9.734936,9722490.046282
-9.734325,9217630.313417
-9.733714,8317895.797030
-9.733103,8472532.222679
-9.732492,8305821.053499
-9.731881,8122123.928865
-9.731269,7901076.566188
-9.730658,7025251.363299
-9.730047,7282257.936936
-9.729436,6971783.910934
-9.728825,6638190.335040
-9.728214,6104473.335673
-9.727603,5948986.102004
-9.726992,5094360.613864
-9.726381,4690741.887797
-9.725770,4106056.105710
-9.725159,4078202.593261
-9.724548,3657154.828478
-9.723937,3147250.981742
-9.723326,3331841.580146
-9.722714,2287680.481891
-9.722103,2391617.469059
-9.721492,2130606.413540
-9.720881,1643890.898406
-9.720270,910692.560728
-9.719659,1032279.336140
-9.719048,985470.936946
-9.718437,784933.752983
-9.717826,1572047.898560
-9.717215,1515944.206880
-9.716604,1783106.000410
-9.715993,2235568.182913
-9.715382,2483912.624231
-9.714771,2906559.182377
-9.714160,2345954.104611
-9.713548,3200748.986812
-9.712937,3513142.184782
-9.712326,4090743.776675
-9.711715,4075329.619571
-9.711104,4895154.278829
-9.710493,4255457.321171
-9.709882,4660101.584093
-9.709271,4515495.949015
-9.708660,3993657.919727
-9.708049,4988886.221725
-9.707438,4629357.159683
-9.706827,4515835.461906
-9.706216,5133958.639862
-9.705605,4856198.830932
-9.704993,5529824.029315
-9.704382,5313349.122156
-9.703771,4692135.521854
-9.703160,4157877.438224
-9.702549,3253262.909593
-9.701938,3848246.751217
-9.701327,3631900.883394
-9.700716,3776339.810968
-9.700105,4126910.190836
-9.699494,3938144.937281
-9.698883,4277042.682535
-9.698272,3522729.202177
-9.697661,3627179.504849
-9.697050,3982564.480715
-9.696439,3207880.564869
-9.695827,3674265.780827
-9.695216,3862124.162736
-9.694605,3653124.903779
-9.693994,3336976.943708
-9.693383,3467797.088542
-9.692772,3662119.796936
-9.692161,2601429.659275
-9.691550,3161534.435879
-9.690939,3372470.356842
-9.690328,2850287.554202
-9.689717,3346531.410148
-9.689106,3328153.126728
-9.688495,2889464.954843
-9.687884,1797101.609828
-9.687273,2097610.417978
-9.686661,2284152.819059
-9.686050,2192163.554694
-9.685439,2049628.820735
-9.684828,2363645.380779
-9.684217,970098.248510
-9.683606,2182128.123702
-9.682995,818074.165629
-9.682384,673197.754743
-9.681773,691904.612158
-9.681162,1495609.913886
-9.680551,1247995.004230
-9.679940,1779545.700398
-9.679329,1282154.708835
-9.678718,268745.398081
-9.678106,664650.434498
-9.677495,986132.830794
-9.676884,1210983.070543
-9.676273,2284851.879604
-9.675662,2256501.645094
-9.675051,2676786.503260
-9.674440,2237816.986484
-9.673829,2131750.078320
-9.673218,1847286.814249
-9.672607,2298786.388127
-9.671996,2519856.195168
-9.671385,3011123.052516
-9.670774,2783280.549040
-9.670163,2455197.361243
-9.669552,3075498.598417
-9.668940,2659551.011798
-9.668329,2798447.982214
-9.667718,2938183.747996
-9.667107,2659511.874026
-9.666496,2854076.543547
-9.665885,2502435.280202
-9.665274,2699769.181754
-9.664663,2713181.579806
-9.664052,2604538.926780
-9.663441,2651717.717948
-9.662830,2776430.797574
-9.662219,2362735.709585
-9.661608,2433338.922879
-9.660997,2320787.709634
-9.660385,2541687.108386
-9.659774,2304925.658649
-9.659163,1759624.556453
-9.658552,1945029.864597
-9.657941,1483985.737140
-9.657330,1874803.109804
-9.656719,2726412.367079
-9.656108,2510572.154362
-9.655497,3575919.400426
-9.654886,3024527.323931
-9.654275,3020290.665496
-9.653664,3027350.521070
-9.653053,3113811.016011
-9.652442,3513105.915398
-9.651831,3346680.670872
-9.651219,3961277.643289
-9.650608,5178056.930153
-9.649997,5716609.765492
-9.649386,5204089.228475
-9.648775,4699712.535118
-9.648164,4524474.348657
-9.647553,3794446.771871
-9.646942,3705917.966025
-9.646331,2838731.407034
-9.645720,3984118.009264
-9.645109,4204616.548221
-9.644498,4829155.713341
-9.643887,4605953.647072
-9.643276,4112320.733542
-9.642664,4331149.806344
-9.642053,3736970.576321
-9.641442,3568583.019680
-9.640831,2984632.327655
-9.640220,3207071.974849
-9.639609,3549547.493363
-9.638998,3449573.160059
-9.638387,3938880.258153
-9.637776,3984530.605475
-9.637165,3448850.547203
-9.636554,2705553.582675
-9.635943,2758460.402029
-9.635332,2841850.306092
-9.634721,2775249.466510
-9.634110,3028111.379708
-9.633498,2618749.755734
-9.632887,2034610.409110
-9.632276,2194803.795706
-9.631665,2428789.544466
-9.631054,2723903.315956
-9.630443,2949364.154599
-9.629832,3354115.059966
-9.629221,3817782.490090
-9.628610,4142661.610697
-9.627999,2638924.409483
-9.627388,2853602.622977
-9.626777,2258625.216968
-9.626166,2188214.549434
-9.625555,2343035.219556
-9.624943,2789277.943082
-9.624332,3067637.989208
-9.623721,3694723.855391
-9.623110,2396996.418873
-9.622499,2808322.264979
-9.621888,2391443.553873
-9.621277,1772733.966683
-9.620666,957471.431554
-9.620055,1228223.383145
-9.619444,1204175.274834
-9.618833,1327710.317973
-9.618222,1081158.807797
-9.617611,1438645.320788
-9.617000,1902076.164836
-9.616389,1863408.541815
-9.615777,2237840.022028
-9.615166,2947318.053102
-9.614555,3372819.934733
-9.613944,3442086.013117
-9.613333,2853459.800681
-9.612722,2818851.321057
-9.612111,3134332.824071
-9.611500,2827072.901972
-9.610889,3459629.786876
-9.610278,3584204.000203
-9.609667,4021209.148074
-9.609056,3795036.101176
-9.608445,4021027.295813
-9.607834,3669567.544680
-9.607223,3658808.204452
-9.606611,4240680.045445
-9.606000,4145267.053113
-9.605389,3940741.401527
-9.604778,4408385.480560
-9.604167,4760008.138843
-9.603556,4374105.380927
-9.602945,4716840.949979
-9.602334,4013780.161731
-9.601723,4177630.024850
-9.601112,4297274.589983
-9.600501,4850645.858529
-9.599890,5005901.722028
-9.599279,5362970.135000
-9.598668,5448080.604456
-9.598056,5640877.017314
-9.597445,5744791.809238
-9.596834,6645036.288430
-9.596223,6708457.952666
-9.595612,6783651.432076
-9.595001,7156466.704404
-9.594390,7095518.467240
-9.593779,7665256.330075
-9.593168,7714300.548693
-9.592557,8101523.310050
-9.591946,7547554.940996
-9.591335,8529599.934310
-9.590724,8553725.328618
-9.590113,8391522.801100
-9.589502,8279979.154183
-9.588890,8278183.013338
-9.588279,8102042.899034
-9.587668,8268382.637623
-9.587057,8272601.316278
-9.586446,7038322.613323
-9.585835,7851712.210306
-9.585224,7877337.294551
-9.584613,7743186.355347
-9.584002,7260762.455728
-9.583391,7338150.347243
-9.582780,7053570.671367
-9.582169,6511739.562332
-9.581558,5601870.649153
-9.580947,5781115.921847
-9.580335,6225345.086624
-9.579724,5520047.807849
-9.579113,5804231.578403
-9.578502,5278737.076745
-9.577891,4767381.031659
-9.577280,3593234.868554
-9.576669,3666591.810618
-9.576058,4326863.469891
-9.575447,4124501.781986
-9.574836,4070499.658300
-9.574225,4076729.935475
-9.573614,3685540.262248
-9.573003,3386467.502494
-9.572392,4560049.225356
-9.571781,4099602.710229
-9.571169,4468814.016762
-9.570558,4755832.259439
-9.569947,4534059.246367
-9.569336,4291950.049032
-9.568725,3474095.254211
-9.568114,3923870.252511
-9.567503,3569037.839281
-9.566892,3517239.610068
-9.566281,4395315.646170
-9.565670,4145719.168761
-9.565059,3770336.782509
-9.564448,3927106.636391
-9.563837,3762568.333332
-9.563226,2847983.279002
-9.562614,2964378.988304
-9.562003,2729542.875527
-9.561392,3364609.096283
-9.560781,3701220.173476
-9.560170,4317015.396315
-9.559559,3915316.028140
-9.558948,3951767.312420
-9.558337,4032320.970079
-9.557726,3224435.902336
-9.557115,3330923.470811
-9.556504,3635426.124878
-9.555893,4204524.066299
-9.555282,3801748.760590
-9.554671,4321822.182862
-9.554060,3445687.358052
-9.553448,3616167.572785
-9.552837,3019631.477001
-9.552226,2746863.143461
-9.551615,3393401.587547
-9.551004,2595401.956869
-9.550393,3308948.571515
-9.549782,2949394.471548
-9.549171,2464253.239073
-9.548560,2791362.183097
-9.547949,2458118.306478
-9.547338,3314688.694079
-9.546727,3306438.255547
-9.546116,3174270.434236
-9.545505,3389023.497225
-9.544893,4413457.277263
-9.544282,5583512.379017
-9.543671,6320069.122842
-9.543060,6838075.832468
-9.542449,7599079.983740
-9.541838,6441133.946838
-9.541227,4576545.888743
-9.540616,2667536.300003
-9.540005,2142426.250095
-9.539394,3966363.713628
-9.538783,5825435.139240
-9.538172,8310188.140475
-9.537561,9307694.651509
-9.536950,8945999.657591
-9.536339,8359000.055759
-9.535727,7765727.313559
-9.535116,6952068.928233
-9.534505,6748008.934611
-9.533894,6916866.935333
-9.533283,7393810.954185
-9.532672,8298715.522618
-9.532061,8464478.606024
-9.531450,8408218.127266
-9.530839,7543297.691894
-9.530228,7281704.917828
-9.529617,6701175.756520
-9.529006,5923937.257513
-9.528395,6007247.495846
-9.527784,6595263.477327
-9.527173,6953866.034154
-9.526561,6381115.149617
-9.525950,6538530.672786
-9.525339,5949970.355454
-9.524728,5491992.464968
-9.524117,5564405.874645
-9.523506,5889553.897887
-9.522895,5135723.360003
-9.522284,5258242.664362
-9.521673,5117357.459387
-9.521062,5474168.119953
-9.520451,5472621.218948
-9.519840,5380315.680262
-9.519229,5025048.976305
-9.518618,3936875.442114
-9.518006,3069397.218271
-9.517395,3721073.837896
-9.516784,1807797.249777
-9.516173,1097519.697859
-9.515562,354390.099678
-9.514951,1910052.328778
-9.514340,4032496.597837
-9.513729,5874600.130671
-9.513118,6756453.538377
-9.512507,6493357.416422
-9.511896,5858349.007911
-9.511285,5594275.279096
-9.510674,4476278.045223
-9.510063,4443871.128979
-9.509452,5010814.751709
-9.508840,4763038.168171
-9.508229,5375763.477166
-9.507618,5537805.093630
-9.507007,5828484.684671
-9.506396,5680272.558926
-9.505785,5135656.545060
-9.505174,5082855.090982
-9.504563,4477383.379717
-9.503952,4546850.634660
-9.503341,4688726.878948
-9.502730,4296151.238040
-9.502119,4761441.697546
-9.501508,4374065.391549
-9.500897,4602687.695226
-9.500285,4310414.733407
-9.499674,4257346.176169
-9.499063,4283758.235656
-9.498452,3212247.469310
-9.497841,3623719.675267
-9.497230,3327947.199048
-9.496619,2412341.128274
-9.496008,2493295.737175
-9.495397,1886254.508065
-9.494786,797244.641718
-9.494175,953677.254192
-9.493564,1944894.862479
-9.492953,2904147.616350
-9.492342,3492306.626900
-9.491731,2875843.669877
-9.491119,2928083.286761
-9.490508,2991236.709479
-9.489897,3151452.443199
-9.489286,3385233.467543
-9.488675,4910884.872695
-9.488064,4826758.673448
-9.487453,5600226.756231
-9.486842,5853308.623213
-9.486231,4749812.308894
-9.485620,5026826.062341
-9.485009,4668046.969337
-9.484398,4196046.297902
-9.483787,4163238.305518
-9.483176,4853604.654396
-9.482564,4422832.531783
-9.481953,4728916.483231
-9.481342,4018040.722152
-9.480731,3767792.380194
-9.480120,3639880.171634
-9.479509,3959870.540541
-9.478898,3976604.931455
-9.478287,3317130.344268
-9.477676,3051567.529348
-9.477065,3061140.952124
-9.476454,1787454.691393
-9.475843,1087166.663605
-9.475232,1903292.545100
-9.474621,1950480.172725
-9.474010,3002797.921838
-9.473398,2917213.267933
-9.472787,4067366.253775
-9.472176,4103270.924410
-9.471565,4006239.365862
-9.470954,4644324.151639
-9.470343,4671480.848748
-9.469732,5156748.510388
-9.469121,4265508.474254
-9.468510,4634536.445623
-9.467899,3875653.178154
-9.467288,3933653.241782
-9.466677,4498885.870432
-9.466066,4619958.165692
-9.465455,5148427.158522
-9.464843,5459400.415488
-9.464232,5252569.769461
-9.463621,4348527.383374
-9.463010,4418235.017409
-9.462399,4316846.841127
-9.461788,4085262.062169
-9.461177,3999372.927596
-9.460566,4044063.681549
-9.459955,3584493.140002
-9.459344,4275998.556485
-9.458733,3496173.266965
-9.458122,3301539.465870
-9.457511,3352564.347782
-9.456900,2400381.141442
-9.456289,1924381.369032
-9.455677,920823.801528
-9.455066,429809.971447
-9.454455,1685651.971650
-9.453844,1884555.346254
-9.453233,3567562.240952
-9.452622,4210357.373581
-9.452011,4905950.174873
-9.451400,4389238.145630
-9.450789,4408278.073460
-9.450178,4010864.060382
-9.449567,3379969.878234
-9.448956,2973151.443357
-9.448345,3056864.122221
-9.447734,3086902.584654
-9.447122,3368502.822903
-9.446511,4231385.202065
-9.445900,4259410.140011
-9.445289,4475037.304971
-9.444678,3962429.142296
-9.444067,2918205.672854
-9.443456,2728190.905185
-9.442845,3093622.435949
-9.442234,2731901.197812
-9.441623,3248635.675712
-9.441012,4095089.351455
-9.440401,4018163.448138
-9.439790,4578154.954517
-9.439179,3612975.649861
-9.438568,3571589.016313
-9.437956,3082930.310216
-9.437345,2618639.133398
-9.436734,2346635.906542
-9.436123,2004123.221535
-9.435512,1477394.258640
-9.434901,945590.102858
-9.434290,1041214.165910
-9.433679,1764595.986112
-9.433068,1701430.015315
-9.432457,3032641.921741
-9.431846,3215305.232455
-9.431235,3108734.529487
-9.430624,3067033.281813
-9.430013,2860303.992477
-9.429402,3468354.321699
-9.428790,3410734.799893
-9.428179,3776529.361181
-9.427568,4386392.479189
-9.426957,4897511.368981
-9.426346,4900933.412760
-9.425735,4216654.665313
-9.425124,3805313.532690
-9.424513,3476219.332142
-9.423902,3127185.541123
-9.423291,2889953.570601
-9.422680,2906805.534249
-9.422069,3436115.925988
-9.421458,2714298.419382
-9.420847,3168453.297767
-9.420235,2849445.133018
-9.419624,2781586.741813
-9.419013,2906155.780822
-9.418402,2995143.064389
-9.417791,2582078.173625
-9.417180,2092559.282996
-9.416569,2475142.007354
-9.415958,2729458.623772
-9.415347,2884346.928006
-9.414736,2359337.907628
-9.414125,2907250.932124
-9.413514,2833513.699802
-9.412903,2652902.864919
-9.412292,2164222.187535
-9.411681,2306221.709976
-9.411069,2187806.750373
-9.410458,2258402.306565
-9.409847,1753672.396917
-9.409236,2821882.845602
-9.408625,2022249.759848
-9.408014,2138814.327677
-9.407403,2595209.865495
-9.406792,2608352.461600
-9.406181,3044653.540937
-9.405570,3304498.560517
-9.404959,3404198.320830
-9.404348,2732114.546889
-9.403737,2836074.264484
-9.403126,2643247.988516
-9.402514,3345851.831733
-9.401903,2941000.673636
-9.401292,3176980.931700
-9.400681,3460512.099787
-9.400070,2628672.829865
-9.399459,2582975.163550
-9.398848,2040330.262962
-9.398237,2296425.450269
-9.397626,2449884.391157
-9.397015,2258240.061344
-9.396404,2033607.002329
-9.395793,2760641.139749
-9.395182,2750420.419829
-9.394571,2875947.142160
-9.393960,2283009.252037
-9.393348,1975666.755090
-9.392737,2189950.243435
-9.392126,2075901.716100
-9.391515,1727301.035099
-9.390904,2320110.113777
-9.390293,2060841.856387
-9.389682,3181598.714337
-9.389071,2922840.317392
-9.388460,2791758.744363
-9.387849,2586137.098651
-9.387238,2536664.922427
-9.386627,2462214.706832
-9.386016,2515275.340504
-9.385405,1850875.829670
-9.384793,2136214.200027
-9.384182,2007059.110255
-9.383571,2579071.469157
-9.382960,2011257.979299
-9.382349,1923988.892415
-9.381738,2330866.108199
-9.381127,1580875.838920
-9.380516,2290286.997974
-9.379905,2255934.489620
-9.379294,2664827.372357
-9.378683,2412120.210887
-9.378072,2541876.335007
-9.377461,2276595.993026
-9.376850,1945630.530396
-9.376239,1156607.949014
-9.375627,1414778.532988
-9.375016,2202820.513872
-9.374405,2640035.182823
-9.373794,2444478.236126
-9.373183,1992438.818406
-9.372572,1181307.396906
-9.371961,1990588.096336
-9.371350,1746892.945113
-9.370739,770114.880559
-9.370128,713333.029876
-9.369517,964843.908587
-9.368906,2095174.130795
-9.368295,2213715.672644
-9.367684,2362080.034437
-9.367072,2140295.664381
-9.366461,2049714.600290
-9.365850,1898309.618221
-9.365239,1215211.814454
-9.364628,2051418.962730
-9.364017,2203718.781702
-9.363406,2490434.978836
-9.362795,2264465.191436
-9.362184,2886760.910191
-9.361573,2543893.401940
-9.360962,2745723.405314
-9.360351,3075840.473339
-9.359740,3410962.270668
-9.359129,3796457.624512
-9.358518,3982778.089798
-9.357906,3533852.542455
-9.357295,3960586.990148
-9.356684,3919120.969371
-9.356073,4085116.165965
-9.355462,4337271.056133
-9.354851,4171807.807607
-9.354240,3660767.630572
-9.353629,4074626.597064
-9.353018,3611335.803868
-9.352407,3644340.315510
